time,Piezo,Touch,Touch,Touch,Accel,Accel,Accel,Gyro,Gyro,Gyro,Temp
1409765668.26,117.0,983.0,1195.0,1076.0,0.0,-2.4713,-9.2967,-0.0333,0.0011,-0.0023,23.65
1409765668.27,129.0,985.0,1194.0,1076.0,0.0392,-2.4713,-9.3752,-0.038,0.0005,-0.0038,23.66
1409765668.29,151.0,975.0,1198.0,1079.0,0.0392,-2.432,-9.3359,-0.0368,0.0005,-0.004,23.66
1409765668.3,124.0,977.0,1191.0,1082.0,0.0392,-2.4713,-9.3359,-0.0319,0.0003,-0.0009,23.65
1409765668.32,144.0,988.0,1206.0,1086.0,0.0,-2.3928,-9.2575,-0.0344,-0.0005,-0.0055,23.65
1409765668.33,147.0,985.0,1205.0,1089.0,0.0,-2.4713,-9.3752,-0.0382,0.0017,-0.005,23.66
1409765668.34,122.0,993.0,1201.0,1079.0,0.0392,-2.432,-9.2967,-0.0353,0.0009,-0.0049,23.65
1409765668.36,116.0,988.0,1206.0,1085.0,0.0,-2.5105,-9.3752,-0.0365,-0.0002,-0.002,23.65
1409765668.37,152.0,990.0,1192.0,1076.0,0.0,-2.432,-9.2967,-0.0319,0.0012,-0.0012,23.65
1409765668.39,136.0,982.0,1208.0,1079.0,0.1177,-2.5105,-9.4144,-0.0356,-0.0003,-0.0053,23.66
1409765668.4,136.0,983.0,1203.0,1088.0,0.0392,-2.4713,-9.3752,-0.0334,0.0018,-0.0043,23.66
1409765668.41,159.0,991.0,1193.0,1075.0,0.0392,-2.432,-9.3752,-0.0351,0.002,-0.0043,23.65
1409765668.43,133.0,990.0,1188.0,1070.0,0.0392,-2.4713,-9.2967,-0.0354,0.0026,-0.0047,23.66
1409765668.44,135.0,982.0,1204.0,1068.0,0.0,-2.432,-9.2967,-0.0345,-0.0009,-0.004,23.65
1409765668.46,126.0,977.0,1200.0,1085.0,0.0,-2.4713,-9.2967,-0.0316,0.0012,-0.0038,23.66
1409765668.47,162.0,981.0,1187.0,1083.0,0.0392,-2.4713,-9.2967,-0.0341,0.0011,-0.0066,23.66
1409765668.48,146.0,983.0,1192.0,1078.0,0.1177,-2.3928,-9.3359,-0.0328,-0.0006,-0.0082,23.66
1409765668.5,140.0,984.0,1204.0,1079.0,0.0392,-2.5497,-9.3359,-0.0348,0.0,-0.0061,23.66
1409765668.51,149.0,981.0,1194.0,1079.0,0.0,-2.432,-9.3359,-0.0325,0.0011,-0.0032,23.66
1409765668.53,127.0,990.0,1192.0,1077.0,0.0,-2.4713,-9.2967,-0.0344,-0.0009,-0.005,23.66
1409765668.54,119.0,992.0,1213.0,1069.0,0.0392,-2.4713,-9.3752,-0.0365,0.0023,-0.0057,23.66
1409765668.56,160.0,989.0,1202.0,1074.0,0.0,-2.432,-9.2967,-0.0336,0.0015,-0.0015,23.65
1409765668.57,167.0,993.0,1201.0,1084.0,0.1177,-2.432,-9.2967,-0.0362,-0.0005,-0.0026,23.66
1409765668.58,147.0,993.0,1188.0,1081.0,0.0785,-2.3928,-9.3359,-0.0415,-0.0011,-0.006,23.65
1409765668.6,122.0,989.0,1207.0,1077.0,0.0785,-2.4713,-9.3359,-0.0379,-0.0006,-0.0031,23.66
1409765668.61,160.0,979.0,1201.0,1082.0,0.0392,-2.4713,-9.3359,-0.0353,-0.0011,-0.0035,23.64
1409765668.63,146.0,980.0,1193.0,1068.0,0.0785,-2.4713,-9.2575,-0.0333,-0.0011,-0.0041,23.66
1409765668.64,130.0,987.0,1187.0,1083.0,0.0785,-2.4713,-9.3359,-0.0331,-0.0009,-0.0023,23.66
1409765668.65,159.0,993.0,1203.0,1082.0,0.0785,-2.3928,-9.2183,-0.0357,0.0015,-0.0024,23.66
1409765668.67,141.0,985.0,1208.0,1089.0,0.0392,-2.432,-9.3359,-0.0351,0.0026,-0.004,23.66
1409765668.68,108.0,989.0,1199.0,1076.0,0.0,-2.432,-9.3359,-0.0344,0.0009,-0.0014,23.66
1409765668.7,138.0,986.0,1206.0,1073.0,0.0392,-2.5105,-9.3359,-0.0353,-0.002,-0.006,23.66
1409765668.71,149.0,990.0,1201.0,1087.0,0.0392,-2.432,-9.3359,-0.0391,0.0009,-0.0081,23.66
1409765668.72,142.0,994.0,1192.0,1084.0,0.0392,-2.3928,-9.3359,-0.0293,-0.0014,-0.0058,23.66
1409765668.74,149.0,988.0,1186.0,1078.0,0.0392,-2.4713,-9.3359,-0.0328,-0.0002,-0.0052,23.65
1409765668.75,173.0,994.0,1204.0,1082.0,0.0392,-2.432,-9.3752,-0.04,0.0015,-0.0038,23.65
1409765668.77,118.0,991.0,1205.0,1077.0,0.0785,-2.4713,-9.2967,-0.0392,0.0017,-0.0006,23.66
1409765668.78,116.0,989.0,1188.0,1089.0,0.0785,-2.4713,-9.2967,-0.0344,0.0009,-0.0049,23.66
1409765668.79,145.0,987.0,1205.0,1079.0,0.0392,-2.432,-9.3359,-0.0334,-0.0014,-0.0023,23.66
1409765668.81,143.0,986.0,1198.0,1082.0,0.0,-2.4713,-9.2967,-0.0365,-0.0009,-0.0037,23.66
1409765668.82,115.0,982.0,1196.0,1084.0,0.0785,-2.4713,-9.3752,-0.036,0.0014,0.0011,23.66
1409765668.84,123.0,988.0,1207.0,1083.0,0.0392,-2.5105,-9.3752,-0.0347,0.0012,-0.0044,23.66
1409765668.85,163.0,986.0,1202.0,1077.0,0.1177,-2.3928,-9.2967,-0.0344,-0.0012,-0.0037,23.66
1409765668.86,123.0,991.0,1195.0,1078.0,0.0785,-2.4713,-9.2967,-0.0345,0.0011,-0.0052,23.66
1409765668.88,123.0,986.0,1207.0,1081.0,0.0,-2.432,-9.2575,-0.0331,0.0006,-0.0038,23.65
1409765668.89,149.0,990.0,1204.0,1083.0,0.0392,-2.432,-9.4144,-0.0345,-0.0002,-0.0012,23.66
1409765668.91,145.0,986.0,1180.0,1083.0,-0.0392,-2.4713,-9.4144,-0.0394,0.0021,-0.0037,23.66
1409765668.92,77.0,983.0,1193.0,1083.0,0.0785,-2.432,-9.3359,-0.0344,0.0023,0.0002,23.65
1409765668.93,150.0,982.0,1202.0,1067.0,0.0392,-2.4713,-9.2967,-0.0363,0.0,-0.0029,23.65
1409765668.95,131.0,996.0,1204.0,1079.0,0.0785,-2.4713,-9.3752,-0.037,-0.0002,-0.0017,23.66
1409765668.96,137.0,988.0,1199.0,1080.0,0.0785,-2.4713,-9.3752,-0.0359,0.0015,-0.006,23.65
1409765668.98,142.0,993.0,1202.0,1085.0,0.0,-2.5105,-9.3752,-0.0379,-0.0044,-0.0058,23.66
1409765668.99,150.0,989.0,1200.0,1089.0,0.0,-2.432,-9.3359,-0.0347,0.0012,-0.0038,23.66
1409765669.0,122.0,986.0,1201.0,1081.0,0.0785,-2.432,-9.4144,-0.0354,0.0011,-0.0041,23.66
1409765669.02,126.0,992.0,1196.0,1078.0,0.0,-2.5105,-9.2967,-0.0377,-0.0003,-0.0044,23.65
1409765669.03,189.0,990.0,1207.0,1085.0,0.0392,-2.4713,-9.4928,-0.0362,-0.0015,-0.0072,23.66
1409765669.05,155.0,1058.0,1196.0,1079.0,0.0785,-2.3928,-9.2967,-0.0394,0.0018,-0.0067,23.64
1409765669.06,124.0,987.0,1195.0,1085.0,-0.0392,-2.432,-9.2967,-0.0368,0.0031,-0.0032,23.65
1409765669.07,151.0,986.0,1192.0,1087.0,0.0,-2.4713,-9.3752,-0.0354,-0.0006,-0.0029,23.65
1409765669.09,132.0,987.0,1198.0,1073.0,0.0785,-2.4713,-9.2967,-0.0342,0.0002,-0.0041,23.66
1409765669.1,124.0,991.0,1204.0,1072.0,-0.1569,-2.5105,-9.3359,-0.033,0.002,-0.0031,23.66
1409765669.12,150.0,985.0,1192.0,1068.0,0.0392,-2.4713,-9.3752,-0.0328,-0.0012,-0.004,23.65
1409765669.13,152.0,984.0,1203.0,1085.0,0.0785,-2.432,-9.4144,-0.0379,-0.0003,-0.0049,23.65
1409765669.14,127.0,987.0,1191.0,1067.0,0.0,-2.432,-9.3752,-0.0359,0.0009,-0.0049,23.65
1409765669.16,151.0,990.0,1208.0,1080.0,0.0392,-2.5497,-9.3752,-0.0354,0.0031,-0.0057,23.65
1409765669.17,154.0,982.0,1189.0,1083.0,0.0785,-2.3928,-9.2575,-0.0368,0.0014,-0.0009,23.66
1409765669.19,153.0,986.0,1192.0,1077.0,0.0392,-2.432,-9.3359,-0.0356,-0.0003,-0.0021,23.65
1409765669.2,128.0,983.0,1193.0,1072.0,0.0392,-2.4713,-9.3359,-0.0365,-0.0005,-0.006,23.65
1409765669.21,152.0,986.0,1207.0,1080.0,0.0,-2.432,-9.3752,-0.037,-0.0006,-0.0058,23.65
1409765669.23,148.0,989.0,1199.0,1083.0,0.0,-2.4713,-9.3752,-0.0376,0.0024,-0.0029,23.66
1409765669.24,115.0,992.0,1201.0,1085.0,0.0392,-2.432,-9.3752,-0.0334,0.002,0.0,23.66
1409765669.26,137.0,977.0,1207.0,1081.0,0.0392,-2.5105,-9.2967,-0.0338,0.0006,-0.0061,23.66
1409765669.27,158.0,983.0,1201.0,1080.0,0.0,-2.3536,-9.2575,-0.0374,0.0037,-0.0034,23.66
1409765669.28,127.0,983.0,1196.0,1075.0,0.1177,-2.4713,-9.2575,-0.0383,-0.0011,-0.0061,23.65
1409765669.3,136.0,979.0,1202.0,1084.0,0.0392,-2.432,-9.4144,-0.0341,-0.0006,-0.0053,23.65
1409765669.31,145.0,989.0,1205.0,1084.0,0.0392,-2.4713,-9.3752,-0.0382,0.0024,-0.0038,23.64
1409765669.33,134.0,983.0,1189.0,1080.0,0.0,-2.432,-9.3359,-0.0334,0.0,-0.0046,23.66
1409765669.34,149.0,992.0,1208.0,1084.0,0.0,-2.432,-9.2967,-0.0327,-0.0005,-0.0055,23.66
1409765669.35,159.0,991.0,1204.0,1085.0,0.0785,-2.3928,-9.2575,-0.0388,-0.0008,-0.0008,23.66
1409765669.37,169.0,992.0,1212.0,1082.0,0.0,-2.4713,-9.3752,-0.036,-0.0026,-0.0061,23.66
1409765669.38,133.0,984.0,1189.0,1081.0,0.0392,-2.432,-9.3752,-0.0307,-0.0014,-0.0052,23.66
1409765669.4,128.0,989.0,1208.0,1089.0,0.0785,-2.3536,-9.2183,-0.0331,-0.0005,-0.0061,23.65
1409765669.41,143.0,989.0,1207.0,1083.0,0.0392,-2.432,-9.2967,-0.0324,-0.0002,-0.0049,23.66
1409765669.43,135.0,989.0,1205.0,1083.0,0.0,-2.432,-9.3752,-0.0299,-0.0005,-0.0046,23.65
1409765669.44,118.0,986.0,1206.0,1082.0,0.0392,-2.4713,-9.2967,-0.0373,-0.0006,-0.0012,23.66
1409765669.45,138.0,987.0,1192.0,1083.0,0.0392,-2.5105,-9.3359,-0.0365,0.0011,-0.0006,23.66
1409765669.47,130.0,981.0,1195.0,1089.0,0.0785,-2.3928,-9.3359,-0.0348,0.0006,-0.0008,23.66
1409765669.48,139.0,979.0,1191.0,1081.0,0.0,-2.432,-9.2967,-0.0357,-0.0003,-0.006,23.66
1409765669.5,124.0,994.0,1203.0,1072.0,0.0392,-2.432,-9.3359,-0.0391,-0.0002,-0.0075,23.64
1409765669.51,157.0,993.0,1206.0,1083.0,0.0392,-2.5105,-9.2575,-0.0351,0.0014,-0.0029,23.66
1409765669.52,144.0,992.0,1199.0,1068.0,0.0,-2.432,-9.2967,-0.0327,-0.0011,-0.0046,23.66
1409765669.54,155.0,992.0,1205.0,1080.0,0.0392,-2.4713,-9.2967,-0.0345,-0.0018,-0.0079,23.66
1409765669.55,158.0,979.0,1199.0,1069.0,0.0392,-2.432,-9.3359,-0.036,0.0006,-0.0047,23.66
1409765669.57,117.0,982.0,1195.0,1077.0,0.0392,-2.432,-9.3359,-0.0341,-0.0014,-0.0057,23.66
1409765669.58,120.0,987.0,1206.0,1081.0,-0.0392,-2.3928,-9.3752,-0.0313,0.0012,0.0009,23.65
1409765669.59,161.0,991.0,1285.0,1088.0,0.0392,-2.432,-9.3359,-0.0365,-0.0014,-0.0043,23.66
1409765669.61,137.0,986.0,1186.0,1085.0,0.0392,-2.4713,-9.3752,-0.0348,-0.0009,-0.0008,23.66
1409765669.62,124.0,981.0,1201.0,1079.0,-0.0392,-2.3928,-9.4536,-0.0345,0.0012,0.0015,23.65
1409765669.64,146.0,989.0,1201.0,1077.0,0.0392,-2.4713,-9.3752,-0.0383,0.0002,-0.0067,23.66
1409765669.65,144.0,989.0,1201.0,1079.0,-0.0392,-2.432,-9.3359,-0.0334,0.0024,-0.0041,23.66
1409765669.66,142.0,980.0,1189.0,1083.0,0.0785,-2.4713,-9.2967,-0.0324,0.0012,-0.0046,23.66
1409765669.68,136.0,988.0,1197.0,1076.0,0.0392,-2.432,-9.2967,-0.037,0.0021,0.0008,23.64
1409765669.69,146.0,985.0,1203.0,1085.0,0.0785,-2.3928,-9.2967,-0.038,0.0018,-0.0011,23.65
1409765669.71,129.0,984.0,1194.0,1076.0,0.0392,-2.4713,-9.3752,-0.0347,0.0011,-0.006,23.66
1409765669.72,110.0,983.0,1201.0,1090.0,0.0392,-2.432,-9.2967,-0.0362,0.0012,-0.0038,23.66
1409765669.73,149.0,995.0,1201.0,1085.0,0.0785,-2.432,-9.3359,-0.0357,0.0023,-0.0064,23.65
1409765669.75,142.0,981.0,1212.0,1081.0,0.0392,-2.4713,-9.2575,-0.0341,-0.0029,-0.004,23.66
1409765669.76,132.0,985.0,1201.0,1070.0,0.0785,-2.432,-9.3359,-0.0417,-0.0014,-0.006,23.65
1409765669.78,157.0,983.0,1190.0,1082.0,0.0392,-2.3928,-9.4144,-0.0363,0.0009,-0.0031,23.66
1409765669.79,165.0,988.0,1201.0,1086.0,0.0392,-2.4713,-9.2967,-0.0376,-0.0008,-0.0038,23.65
1409765669.8,149.0,984.0,1209.0,1085.0,0.0392,-2.3928,-9.2967,-0.0399,-0.0006,-0.0046,23.66
1409765669.82,121.0,984.0,1199.0,1078.0,0.0392,-2.3928,-9.2967,-0.0385,0.0,-0.0049,23.66
1409765669.83,145.0,986.0,1203.0,1082.0,0.0392,-2.4713,-9.3359,-0.035,0.0,-0.0055,23.64
1409765669.85,117.0,987.0,1202.0,1074.0,0.0,-2.4713,-9.2575,-0.0386,0.0002,-0.0055,23.65
1409765669.86,106.0,987.0,1207.0,1083.0,0.0392,-2.4713,-9.3359,-0.0353,-0.0002,-0.0026,23.66
1409765669.88,140.0,988.0,1203.0,1087.0,0.0785,-2.432,-9.3359,-0.0339,-0.0002,-0.0038,23.66
1409765669.89,137.0,985.0,1188.0,1082.0,0.0,-2.432,-9.2967,-0.0342,0.0038,-0.005,23.65
1409765669.9,113.0,992.0,1200.0,1075.0,0.0392,-2.432,-9.3752,-0.0357,0.0023,-0.0014,23.65
1409765669.92,126.0,994.0,1186.0,1087.0,0.0785,-2.432,-9.3359,-0.0295,0.0018,-0.0015,23.66
1409765669.93,155.0,980.0,1197.0,1086.0,0.0392,-2.4713,-9.3359,-0.0383,0.002,0.0026,23.64
1409765669.95,138.0,992.0,1206.0,1081.0,0.0785,-2.432,-9.2575,-0.0316,-0.0018,-0.0034,23.66
1409765669.96,127.0,992.0,1196.0,1080.0,0.0,-2.3928,-9.3752,-0.0341,-0.0009,-0.0044,23.65
1409765669.97,160.0,990.0,1197.0,1087.0,0.0392,-2.432,-9.3752,-0.0316,0.0009,-0.0017,23.64
1409765669.99,140.0,987.0,1205.0,1080.0,0.0392,-2.3536,-9.3752,-0.0385,-0.0014,-0.007,23.66
1409765670.0,123.0,984.0,1204.0,1086.0,-0.0392,-2.432,-9.2575,-0.0341,0.0015,-0.0053,23.66
1409765670.02,148.0,992.0,1208.0,1077.0,0.0392,-2.432,-9.3359,-0.0359,0.0012,-0.0008,23.66
1409765670.03,165.0,989.0,1203.0,1086.0,0.0392,-2.5105,-9.2967,-0.0348,0.0003,-0.0031,23.66
1409765670.04,112.0,984.0,1196.0,1083.0,0.0785,-2.432,-9.3359,-0.0338,0.0002,-0.0003,23.66
1409766107.73,160.0,990.0,1193.0,1081.0,0.0392,-2.432,-9.3359,-0.0396,0.0034,0.0018,23.59
1409766107.75,175.0,988.0,1193.0,1076.0,0.0,-2.3536,-9.3359,-0.0363,0.0018,-0.0038,23.58
1409766107.76,142.0,985.0,1192.0,1080.0,0.0785,-2.3928,-9.2967,-0.0408,0.0031,-0.004,23.57
1409766107.77,128.0,983.0,1189.0,1080.0,0.0,-2.4713,-9.2967,-0.0418,0.0023,-0.0052,23.58
1409766107.79,152.0,987.0,1197.0,1079.0,0.0392,-2.3928,-9.2967,-0.0388,-0.0003,-0.006,23.58
1409766107.8,131.0,997.0,1197.0,1085.0,0.0785,-2.4713,-9.3359,-0.0382,-0.0011,-0.0116,23.58
1409766107.82,114.0,985.0,1198.0,1078.0,0.0,-2.432,-9.2967,-0.0402,0.038,0.0006,23.58
1409766107.83,136.0,991.0,1190.0,1083.0,0.0392,-2.3928,-9.2967,-0.0368,0.0027,0.0009,23.58
1409766107.84,133.0,990.0,1207.0,1077.0,0.0392,-2.4713,-9.3752,-0.0386,0.0021,-0.0049,23.58
1409766107.86,136.0,988.0,1199.0,1081.0,0.0785,-2.432,-9.4536,-0.0432,0.0024,-0.002,23.59
1409766107.87,126.0,982.0,1208.0,1065.0,0.0,-2.432,-9.3752,-0.0438,0.0026,0.0,23.58
1409766107.89,153.0,993.0,1188.0,1079.0,0.0392,-2.432,-9.179,-0.0394,0.0026,-0.0057,23.58
1409766107.9,139.0,980.0,1193.0,1086.0,0.0785,-2.432,-9.2575,-0.042,0.0014,-0.0041,23.59
1409766107.92,144.0,991.0,1198.0,1080.0,0.0392,-2.432,-9.2575,-0.0446,0.0014,-0.0102,23.58
1409766107.93,137.0,984.0,1196.0,1088.0,0.0392,-2.4713,-9.3359,-0.044,0.0011,-0.0066,23.58
1409766107.94,149.0,988.0,1195.0,1081.0,0.0392,-2.432,-9.3359,-0.0394,0.0018,-0.0018,23.59
1409766107.96,151.0,993.0,1210.0,1083.0,0.0392,-2.4713,-9.2967,-0.0409,0.0015,-0.0043,23.6
1409766107.97,131.0,990.0,1200.0,1072.0,0.0785,-2.3536,-9.3359,-0.0371,0.0011,-0.0098,23.58
1409766107.99,168.0,988.0,1187.0,1072.0,0.0,-2.432,-9.3359,-0.0394,0.0008,-0.0072,23.59
1409766108.0,130.0,982.0,1192.0,1077.0,0.0392,-2.4713,-9.2967,-0.0421,-0.0006,-0.0075,23.59
1409766108.02,145.0,977.0,1192.0,1087.0,0.0785,-2.4713,-9.3752,-0.042,0.0009,-0.0032,23.59
1409766108.03,151.0,974.0,1196.0,1078.0,0.0,-2.4713,-9.2967,-0.0414,0.0037,-0.002,23.6
1409766108.04,147.0,991.0,1199.0,1085.0,0.0392,-2.432,-9.4144,-0.0406,0.0017,-0.0046,23.59
1409766108.06,108.0,986.0,1201.0,1082.0,0.0785,-2.4713,-9.2967,-0.0386,0.0018,-0.0038,23.6
1409766108.07,167.0,979.0,1185.0,1084.0,0.0392,-2.4713,-9.2575,-0.0454,0.0008,-0.0102,23.6
1409766108.09,155.0,994.0,1181.0,1073.0,0.0392,-2.4713,-9.2575,-0.0426,0.0015,-0.0021,23.59
1409766108.1,149.0,986.0,1194.0,1080.0,0.1177,-2.3928,-9.3752,-0.0429,0.0014,-0.0066,23.61
1409766108.11,147.0,991.0,1202.0,1078.0,0.0785,-2.4713,-9.3359,-0.0441,0.0017,-0.0096,23.59
1409766108.13,177.0,990.0,1197.0,1084.0,0.0392,-2.432,-9.2967,-0.0362,0.0011,-0.009,23.6
1409766108.14,167.0,985.0,1205.0,1080.0,0.0785,-2.432,-9.2967,-0.0359,-0.0015,-0.0079,23.59
1409766108.16,156.0,986.0,1198.0,1069.0,0.0785,-2.432,-9.2967,-0.0409,0.0012,-0.0029,23.6
1409766108.17,148.0,984.0,1198.0,1076.0,0.0,-2.432,-9.2967,-0.0402,0.0017,-0.002,23.6
1409766108.19,141.0,987.0,1207.0,1078.0,0.0392,-2.5105,-9.3359,-0.038,0.0021,-0.0076,23.59
1409766108.2,128.0,988.0,1193.0,1077.0,0.1177,-2.3928,-9.3359,-0.0426,-0.0002,-0.0058,23.61
1409766108.21,129.0,975.0,1193.0,1080.0,0.0,-2.5105,-9.2967,-0.038,0.0034,-0.0041,23.59
1409766108.23,177.0,985.0,1192.0,1086.0,0.0392,-2.432,-9.3359,-0.0421,0.0038,-0.0034,23.6
1409766108.24,144.0,977.0,1200.0,1082.0,0.0392,-2.432,-9.3359,-0.0425,0.0021,-0.0053,23.6
1409766108.26,134.0,988.0,1199.0,1081.0,0.0,-2.5105,-9.3359,-0.0409,0.0018,-0.0024,23.6
1409766108.27,161.0,989.0,1200.0,1082.0,0.0,-2.432,-9.3752,-0.0426,0.0029,-0.0044,23.6
1409766108.28,146.0,991.0,1189.0,1077.0,0.0392,-2.3928,-9.3359,-0.0426,0.002,-0.0081,23.58
1409766108.3,132.0,989.0,1186.0,1085.0,0.0392,-2.3928,-9.2967,-0.046,0.0005,-0.0105,23.59
1409766108.31,148.0,992.0,1188.0,1077.0,0.0392,-2.4713,-9.3752,-0.0409,0.0005,-0.0105,23.61
1409766108.33,132.0,993.0,1204.0,1080.0,0.0,-2.5105,-9.2967,-0.0412,0.0006,-0.0041,23.61
1409766108.34,111.0,985.0,1190.0,1071.0,0.0392,-2.4713,-9.4144,-0.0392,0.0023,-0.0021,23.61
1409766108.35,148.0,980.0,1182.0,1074.0,0.0785,-2.3928,-9.2183,-0.0394,0.0027,-0.0044,23.6
1409766108.37,148.0,981.0,1193.0,1075.0,0.0392,-2.4713,-9.3752,-0.0399,0.0032,-0.0005,23.61
1409766108.38,145.0,993.0,1198.0,1086.0,0.0785,-2.3928,-9.2967,-0.0417,0.0008,-0.0038,23.6
1409766108.4,119.0,990.0,1201.0,1071.0,0.0392,-2.3536,-9.3359,-0.0397,0.0023,-0.0055,23.61
1409766108.41,151.0,980.0,1197.0,1083.0,0.0,-2.4713,-9.3752,-0.0392,0.0006,-0.0053,23.6
1409766108.42,158.0,988.0,1197.0,1080.0,0.0392,-2.432,-9.3359,-0.0402,0.0011,-0.0096,23.61
1409766108.44,129.0,984.0,1196.0,1080.0,0.0392,-2.4713,-9.3359,-0.0382,0.0017,-0.0087,23.61
1409766108.45,158.0,986.0,1196.0,1088.0,0.0785,-2.4713,-9.3752,-0.0415,0.002,-0.0053,23.59
1409766108.47,149.0,982.0,1197.0,1087.0,0.0,-2.432,-9.3359,-0.0444,0.0008,-0.0069,23.61
1409766108.48,148.0,982.0,1189.0,1081.0,0.0785,-2.432,-9.3359,-0.0421,0.0017,-0.0046,23.6
1409766108.5,140.0,979.0,1195.0,1084.0,0.0,-2.5105,-9.2967,-0.0428,0.0024,-0.0031,23.61
1409766108.51,159.0,981.0,1188.0,1080.0,0.0392,-2.3536,-9.2967,-0.0394,0.0,-0.0079,23.6
1409766108.52,126.0,990.0,1190.0,1139.0,0.0,-2.4713,-9.4144,-0.0389,0.0015,-0.0018,23.61
1409766108.54,126.0,986.0,1198.0,1084.0,0.0392,-2.5105,-9.3752,-0.0425,0.0023,-0.0052,23.61
1409766108.55,162.0,981.0,1192.0,1086.0,0.0392,-2.432,-9.2967,-0.0399,0.0002,-0.0052,23.6
1409766108.57,150.0,984.0,1195.0,1083.0,0.0785,-2.432,-9.3752,-0.0394,0.0,-0.0055,23.6
1409766108.58,124.0,985.0,1191.0,1078.0,0.0392,-2.432,-9.2575,-0.0411,0.0011,-0.0035,23.61
1409766108.59,133.0,984.0,1200.0,1084.0,0.0392,-2.3928,-9.3359,-0.0365,-0.0011,-0.0076,23.61
1409766108.61,169.0,990.0,1191.0,1075.0,0.0392,-2.432,-9.2967,-0.0425,-0.0018,-0.0072,23.6
1409766108.62,145.0,989.0,1209.0,1088.0,0.0785,-2.4713,-9.2575,-0.0397,-0.0011,-0.0082,23.62
1409766108.64,122.0,989.0,1198.0,1078.0,0.0,-2.3928,-9.2967,-0.0373,0.0006,-0.006,23.61
1409766108.65,136.0,984.0,1191.0,1081.0,0.0392,-2.432,-9.2575,-0.0406,0.0018,-0.0052,23.61
1409766108.66,141.0,984.0,1207.0,1086.0,0.0785,-2.432,-9.3752,-0.0391,0.0009,-0.0047,23.61
1409766108.68,78.0,993.0,1197.0,1086.0,0.0,-2.4713,-9.4144,-0.0389,0.0002,-0.0075,23.61
1409766108.69,149.0,989.0,1199.0,1083.0,-0.0392,-2.432,-9.4144,-0.0415,-0.0023,-0.011,23.6
1409766108.71,150.0,985.0,1197.0,1083.0,0.0392,-2.4713,-9.3752,-0.0412,-0.0005,-0.0034,23.61
1409766108.72,145.0,989.0,1201.0,1075.0,0.0392,-2.432,-9.2967,-0.0409,0.0005,-0.0035,23.61
1409766108.74,130.0,993.0,1197.0,1080.0,0.0392,-2.432,-9.3359,-0.0405,0.0023,-0.004,23.6
1409766108.75,153.0,985.0,1197.0,1078.0,0.0392,-2.5105,-9.2967,-0.0418,0.0018,-0.0073,23.6
1409766108.76,136.0,984.0,1194.0,1083.0,0.0,-2.432,-9.3752,-0.0412,-0.0003,-0.0049,23.61
1409766108.78,141.0,987.0,1190.0,1081.0,0.0392,-2.4713,-9.3359,-0.0402,0.0003,-0.0057,23.61
1409766108.79,148.0,992.0,1204.0,1086.0,-0.0392,-2.3928,-9.3752,-0.038,0.0009,-0.0037,23.61
1409766108.81,147.0,980.0,1194.0,1082.0,0.0392,-2.432,-9.3359,-0.0397,0.0021,-0.0032,23.61
1409766108.82,151.0,988.0,1203.0,1071.0,0.0392,-2.432,-9.3359,-0.0408,0.0026,-0.004,23.61
1409766108.83,187.0,993.0,1191.0,1084.0,0.0392,-2.4713,-9.3359,-0.0376,0.0034,-0.0066,23.6
1409766108.85,149.0,984.0,1184.0,1082.0,0.1177,-2.3928,-9.2575,-0.0428,0.0006,-0.0061,23.61
1409766108.86,159.0,984.0,1205.0,1079.0,0.0392,-2.3928,-9.3359,-0.0409,0.0015,-0.0009,23.6
1409766108.88,116.0,984.0,1200.0,1081.0,0.0785,-2.4713,-9.3752,-0.037,-0.0008,-0.0078,23.61
1409766108.89,139.0,983.0,1202.0,1085.0,0.0,-2.432,-9.3359,-0.042,-0.0002,-0.0049,23.61
1409766108.9,138.0,988.0,1196.0,1081.0,0.0785,-2.4713,-9.3359,-0.0396,0.0009,-0.0047,23.6
1409766108.92,131.0,988.0,1197.0,1082.0,0.0,-2.4713,-9.2967,-0.0394,0.0031,0.0031,23.61
1409766108.93,153.0,988.0,1200.0,1076.0,0.0785,-2.3928,-9.3359,-0.0386,0.0017,-0.0034,23.6
1409766108.95,135.0,985.0,1197.0,1077.0,0.0392,-2.4713,-9.2967,-0.0389,0.0009,-0.0047,23.61
1409766108.96,142.0,983.0,1188.0,1079.0,0.0,-2.432,-9.3359,-0.0431,0.0014,-0.0067,23.61
1409766108.97,134.0,978.0,1187.0,1073.0,0.0785,-2.432,-9.2967,-0.04,0.0012,-0.0047,23.61
1409766108.99,153.0,990.0,1188.0,1080.0,-0.0392,-2.4713,-9.3359,-0.0399,0.0024,-0.0034,23.61
1409766109.0,123.0,982.0,1196.0,1074.0,0.0392,-2.432,-9.2575,-0.0388,0.0023,-0.0046,23.61
1409766109.02,119.0,984.0,1198.0,1069.0,0.0785,-2.4713,-9.4144,-0.0405,0.0009,-0.0032,23.61
1409766109.03,162.0,990.0,1190.0,1079.0,0.0392,-2.432,-9.2967,-0.0399,0.0015,-0.0006,23.62
1409766109.05,131.0,979.0,1206.0,1085.0,0.0392,-2.3928,-9.2575,-0.0403,-0.002,-0.0098,23.61
1409766109.06,117.0,990.0,1202.0,1072.0,0.0,-2.4713,-9.4144,-0.0392,0.0015,-0.0096,23.61
